id_pedido,nombre_pedido,fecha_pedido,id_cliente,id_vendedor,monto_total,base_imponible,monto_impuestos,estado_pedido,estado_factura,id_lista_precios,id_plazo_pago,fecha_creacion,note_new,productos,impuestos
264640,SO264812,2025-06-30 13:41:45,17589,31,213587.0,177209.0,36378.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-06-27 18:50:00,<p>Promo delicias</p>,"TÉ FRIO DURAZNO DEL MONTE 460 ml X 24 (SKU: BEBI050) x12.0, $627.00 | TÉ FRIO LIMON DEL MONTE 460 ml X 24 (SKU: BEBI051) x12.0, $627.00 | DIABLITOS PLUMROSE 115 GR X 12 UND (SKU: ENLA001) x12.0, $2291.00 | DIABLITOS PLUMROSE 55 GR X 24 UND (SKU: ENLA002) x12.0, $1140.00 | DALVITO CHEDDAR 200 GR X 12 UND (SKU: UNTA003) x6.0, $2879.00 | CHOCOLATE CORONA CLAVOS Y CANELA 250 GR X 48 UNID (SKU: CHOC046) x6.0, $3028.00 | CASABE LA CRIOLLA NATURAL 220 GR X 25 UND (SKU: SNAC002) x10.0, $2031.00 | YUCA CON SAL 70 gr X 20 UND (SKU: SNAC037) x10.0, $1253.00 | YUCA CON CREMA CEBOLLA 70 gr X 20 UND (SKU: SNAC039) x10.0, $1253.00 | MIX ISELITAS 220 gr X 10 UND (SKU: SNAC043) x5.0, $3633.00 | GALLETA KATY VAINILLA 24 X 32 GR ( 6 DISPLAY ) (SKU: GALL004) x1.0, $11003.00 | GALLETA KATY VAINILLA 4 X 128 GR (SKU: GALL041) x1.0, $1.00 | GALLETA DELICIAS MARIA & CHOC 18 X 36 GR ( 6 DISPLAY ) (SKU: GALL003) x1.0, $11007.00 | GALLETA DELICIAS MARIA & CHOC 4 X 136 GR (SKU: GALL040) x1.0, $1.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
264409,SO264581,2025-06-30 13:41:12,449,29,361584.0,259200.0,102384.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-26 18:04:27,"<p>RETIRA CLIENTE 27/06/2025 1:00 PM
PROMO ZULIA 
Cheque contra entrega 
Retira: Diego Alejandro Betancourt Hidalgo 
Nicol Mauricio Pérez La Veglia 
 Vehículo Chevrolet N400 (Color Blanco)
Patente: RKFB65
Aplicar 2% de descuento..

RETIRAR CHEQUE</p>","CERVEZA ZULIA LATA 295 X 24 UND (SKU: CERV002) x480.0, $540.00 | CERVEZA ZULIA BOTELLA 250 ML X 24 UND (SKU: CERV001) x0.0, $564.00","Cervezas y bebidas alcohólicas Ventas 20,5%, IVA 19% Venta"
264638,SO264810,2025-06-30 13:40:59,4339,21,157035.0,129686.0,27349.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-06-27 18:41:13,<p><br></p>,"KRAKER BRAN 26gr X 9 X 20 DISPLAY (SKU: GALL013) x2.0, $3602.00 | NUCITA TUBITO 35 gr x 12 (SKU: CHOC042) x1.0, $16162.00 | CAFE PEÑON 200 gr X 20 UND (SKU: CAFE005) x10.0, $3267.00 | DIABLITOS UNDERWOOD 54 GR X 24 UND (SKU: ENLA004) x12.0, $1562.00 | TÉ FRIO DURAZNO DEL MONTE 460 ml X 24 (SKU: BEBI050) x12.0, $627.00 | TÉ FRIO LIMON DEL MONTE 460 ml X 24 (SKU: BEBI051) x12.0, $627.00 | CARAMELO RICATO 400gr X 50 UN (SKU: GOLO006) x2.0, $2276.00 | COCOSETTE MAXI 8 PACK (8 X 12 X 46gr) (SKU: GALL001) x0.0, $3285.00 | ALUPLAST REPUESTO 50X15 MTS (SKU: ASEO014) x12.0, $680.00 | PAPAS KRYZPO ORIGINAL 130 GR X 14 UNID (SKU: SNAC022) x7.0, $1453.00 | PAPAS KRYZPO CREMA CEBOLLA 130 GR X 14 UNID (SKU: SNAC024) x7.0, $1453.00 | GALLETA MARILU CHOCOLATE 1 PAQ X 216 GR ( 24 DISPLAY ) (SKU: GALL006) x3.0, $2268.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
264639,SO264811,2025-06-30 13:40:35,20912,47,90121.0,73820.0,16301.0,done,to invoice,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 18:44:09,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x40.0, $1076.00 | DALVITO CHEDDAR 200 GR X 12 UND (SKU: UNTA003) x6.0, $3023.00 | MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x6.0, $791.00 | TÉ FRIO DURAZNO DEL MONTE 460 ml X 24 (SKU: BEBI050) x12.0, $658.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
264649,SO264821,2025-06-30 13:40:28,11996,21,283910.0,235595.0,48315.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-06-27 19:05:27,<p><br></p>,"FRESS KOLITA 355 ML X 24 UND (SKU: BEBI001) x24.0, $822.12 | CAFE PEÑON 200 gr X 20 UND (SKU: CAFE005) x10.0, $3267.00 | DIABLITOS UNDERWOOD 115 GR X 12 UND (SKU: ENLA003) x48.0, $2515.00 | FLIPS CHOCOLATE 120 GR X 14 UND (SKU: SNAC003) x14.0, $950.00 | COCOSETTE MAXI 8 PACK (8 X 12 X 46gr) (SKU: GALL001) x0.0, $3285.00 | CHOCOLATE CORONA CLAVOS Y CANELA 250 GR X 48 UNID (SKU: CHOC046) x6.0, $3028.00 | KRAKER BRAN 26gr X 9 X 20 DISPLAY (SKU: GALL013) x6.0, $3602.00 | HIERBITA MANZANILLA 12 X 20 BOLSITAS (CAJA) (SKU: TEHB014) x12.0, $782.80 | MAYO KRAFT REAL 315 GR X 12 UNID (SKU: SALS034) x0.0, $3276.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
264664,SO264836,2025-06-30 13:39:47,11895,47,31276.0,26282.0,4994.0,done,to invoice,"[37, '5-FORANEO (CLP)']","[2, '5 DIAS CREDITO']",2025-06-27 19:53:21,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1076.00 | GALLETA MARILU VAINILLA 1PAQ X 216 GR ( 24 DISPLAY ) (SKU: GALL007) x2.0, $2381.00",IVA 19% Venta
264645,SO264817,2025-06-30 13:39:37,1411,10,404098.0,337302.0,66796.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[12, '19 DIAS CREDITO']",2025-06-27 18:58:46,<p><br></p>,"TÉ FRIO LIMON DEL MONTE 460 ml X 24 (SKU: BEBI051) x24.0, $627.00 | ADOBO LA COMADRE 200 GR X 24 UND (SKU: DESP002) x6.0, $2419.00 | DIABLITOS UNDERWOOD 115 GR X 12 UND (SKU: ENLA003) x12.0, $2515.00 | DIABLITOS UNDERWOOD 54 GR X 24 UND (SKU: ENLA004) x24.0, $1562.00 | COCOSETTE MAXI 8 PACK (8 X 12 X 46gr) (SKU: GALL001) x0.0, $3285.00 | PLATANO CON SAL DON VILLA 135 GR X 20 (SKU: SNAC013) x20.0, $1865.00 | GALLETA DELICIAS MARIA & CHOC 18 X 36 GR ( 6 DISPLAY ) (SKU: GALL003) x1.0, $11007.00 | GALLETA MARIA PUIG 1 PAQUETE X 168 GR ( 24 DISPLAY ) (SKU: GALL005) x12.0, $1566.00 | PLATANO CON SAL 300 gr X 10 UND (SKU: SNAC008) x10.0, $3795.00 | PAPAS HILO 200 gr X 50 (SKU: SNAC028) x20.0, $1155.00 | FLIPS CHOCOLATE 120 GR X 14 UND (SKU: SNAC003) x14.0, $950.00 | FLIPS DULCE LECHE 120 GR X 14 UND (SKU: SNAC006) x14.0, $950.00 | CASABE LA CRIOLLA NATURAL 220 GR X 25 UND (SKU: SNAC002) x25.0, $2031.00 | DALVITO CHEDDAR 200 GR X 12 UND (SKU: UNTA003) x12.0, $2879.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
264641,SO264813,2025-06-30 13:39:18,2037,49,40160.0,33748.0,6412.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 18:50:07,<p><br></p>,"FLIPS CHOCOLATE 120 GR X 14 UND (SKU: SNAC003) x14.0, $950.00 | FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x12.0, $1704.00",IVA 19% Venta
264642,SO264814,2025-06-30 13:39:00,17589,31,18079.0,12960.0,5119.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-06-27 18:51:42,<p>Boleta</p>,"CERVEZA ZULIA LATA 295 X 24 UND (SKU: CERV002) x24.0, $540.00","Cervezas y bebidas alcohólicas Ventas 20,5%, IVA 19% Venta"
264643,SO264815,2025-06-30 13:38:52,2117,52,82891.0,69656.0,13235.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 18:54:54,<p><br></p>,"FLIPS CHOCOLATE 120 GR X 14 UND (SKU: SNAC003) x14.0, $950.00 | FLIPS DULCE LECHE 120 GR X 14 UND (SKU: SNAC006) x14.0, $950.00 | FLIPS DULCE DE LECHE 220 GR X 24 UND (SKU: SNAC005) x6.0, $1704.00 | PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x1.0, $10968.00 | BOCADILLO GUAYABA BOMBONERA 50 BIJAO UNIDADES X 6 (SKU: GOLO020) x1.0, $11614.00 | HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x10.0, $1025.00",IVA 19% Venta
264647,SO264819,2025-06-30 13:38:24,3169,66,66500.0,55882.0,10618.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-06-27 19:03:53,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1025.00 | ACEITE DE OLIVA EXTRA VIRGEN 500 ML X 12 (SKU: DESP022) x6.0, $3100.00 | PAPAS HILO 200 gr X 50 (SKU: SNAC028) x5.0, $1155.00 | GALLETA DELICIAS MARIA & CHOC 18 X 36 GR ( 6 DISPLAY ) (SKU: GALL003) x1.0, $11007.00",IVA 19% Venta
264651,SO264823,2025-06-30 13:38:11,20964,52,60352.0,50197.0,10155.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 19:20:57,<p><br></p>,"PAPAS HILO 200 gr X 50 (SKU: SNAC028) x5.0, $1155.00 | NUCITA TUBITO 35 gr x 12 (SKU: CHOC042) x1.0, $16162.00 | HARINA CACHAPA LA CRIOLLA 500gr X 24 (SKU: HARI002) x12.0, $1251.00 | PANELADA X 64 X 29 gr (SKU: BPOL010) x12.0, $515.00 | PAPAS KRYZPO ORIGINAL 37 GR X 6 UNID (SKU: SNAC031) x12.0, $589.00","Agua Mineral y Bebidas analcohólicas 10%, IVA 19% Venta"
264650,SO264822,2025-06-30 13:38:05,19977,31,63786.0,53342.0,10444.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 19:19:57,<p><br></p>,"CAFE SELLO ROJO 212 gr X 20 UND (SKU: CAFE009) x10.0, $3770.00 | BUBBALOO FRESA 47 UNIDADES (SKU: GOLO023) x4.0, $3138.00 | PANELADA X 64 X 29 gr (SKU: BPOL010) x6.0, $515.00","Agua Mineral y Bebidas analcohólicas 10%, IVA 19% Venta"
264653,SO264825,2025-06-30 13:37:59,3127,21,69851.0,58698.0,11153.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-06-27 19:29:33,<p><br></p>,"FLIPS CHOCOLATE 120 GR X 14 UND (SKU: SNAC003) x28.0, $950.00 | FLIPS DULCE LECHE 120 GR X 14 UND (SKU: SNAC006) x14.0, $950.00 | PIRULIN 155gr X 24 UND (SKU: CHOC014) x6.0, $3133.00",IVA 19% Venta
264658,SO264830,2025-06-30 13:37:46,18235,31,66231.0,55656.0,10575.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-06-27 19:40:17,<p><br></p>,"CHOCOLATE CORONA CLAVOS Y CANELA 250 GR X 48 UNID (SKU: CHOC046) x6.0, $3028.00 | DIABLITOS UNDERWOOD 54 GR X 24 UND (SKU: ENLA004) x24.0, $1562.00",IVA 19% Venta
264655,SO264827,2025-06-30 13:37:41,17090,48,131433.0,110448.0,20985.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-06-27 19:34:28,<p><br></p>,"PIRULIN 300gr X 24 UND (SKU: CHOC024) x24.0, $4602.00 | COCOSETTE MAXI 8 PACK (8 X 12 X 46gr) (SKU: GALL001) x0.0, $3285.00",IVA 19% Venta
264657,SO264829,2025-06-30 13:37:20,14950,52,585261.0,491816.0,93445.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-06-27 19:38:12,<p><br></p>,"CAFE SELLO ROJO 600 gr X 10 UND (SKU: CAFE008) x20.0, $7720.00 | CAFE SELLO ROJO 212 gr X 20 UND (SKU: CAFE009) x20.0, $3770.00 | CAFE SELLO ROJO 425 gr X 10 UND (SKU: CAFE010) x10.0, $5948.00 | CAFE PEÑON 200 gr X 20 UND (SKU: CAFE005) x10.0, $3267.00 | CAFE PEÑON 450gr X 10 UND (SKU: CAFE006) x5.0, $6786.00 | DALVITO CHEDDAR 200 GR X 12 UND (SKU: UNTA003) x6.0, $2879.00 | DIABLITOS UNDERWOOD 115 GR X 12 UND (SKU: ENLA003) x12.0, $2515.00 | HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x40.0, $1025.00 | GALLETA MARIA PUIG 1 PAQUETE X 168 GR ( 24 DISPLAY ) (SKU: GALL005) x6.0, $1566.00 | GALLETA SODA PUIG 1 PAQ X 240 GR ( 24 DISPLAY ) (SKU: GALL009) x12.0, $1827.00 | NUCITA TUBITO 35 gr x 12 (SKU: CHOC042) x1.0, $16162.00",IVA 19% Venta
264656,SO264828,2025-06-30 13:37:08,20091,9,37184.0,30564.0,6620.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 19:37:22,<p><br></p>,"HIERBITA MANZANILLA 12 X 20 BOLSITAS (CAJA) (SKU: TEHB014) x12.0, $782.80 | BOCADILLO TRICOLOR BOMBONERA 50 UNIDADES X 6 (SKU: GOLO016) x1.0, $16652.00 | MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x6.0, $753.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
264659,SO264831,2025-06-30 13:37:02,14950,52,117768.0,95993.0,21775.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-06-27 19:40:28,<p><br></p>,"PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x1.0, $10968.00 | SALSA MAIZ FRITZ 200gr x 12 UND (SKU: SALS009) x6.0, $1932.00 | SALSA QUESO FRITZ 200gr x 12 UND (SKU: SALS010) x6.0, $1932.00 | CHOCOLATE JET 11 gr X 24 Unidades (SKU: CHOC005) x1.0, $5826.00 | CHOCOLATE JET 25 gr X 16 Unidades (SKU: CHOC045) x1.0, $8105.00 | BOCADILLO GUAYABA BOMBONERA 50 BIJAO UNIDADES X 6 (SKU: GOLO020) x1.0, $11614.00 | BOCADILLO TRICOLOR BOMBONERA 50 UNIDADES X 6 (SKU: GOLO016) x1.0, $16652.00 | FRESS KOLITA 355 ML X 24 UND (SKU: BEBI001) x12.0, $884.00 | MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x12.0, $753.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
264660,SO264832,2025-06-30 13:36:54,19977,31,60694.0,50744.0,9950.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 19:44:19,<p><br></p>,"CAFE SELLO ROJO 212 gr X 20 UND (SKU: CAFE009) x10.0, $3770.00 | PANELADA X 64 X 29 gr (SKU: BPOL010) x6.0, $515.00 | BUBBALOO FRESA 47 UNIDADES (SKU: GOLO023) x1.0, $3138.00 | FLIPS DULCE DE LECHE 220 GR X 24 UND (SKU: SNAC005) x4.0, $1704.00","Agua Mineral y Bebidas analcohólicas 10%, IVA 19% Venta"
264661,SO264833,2025-06-30 13:36:43,14950,52,4520.0,3240.0,1280.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-06-27 19:44:33,<p>BOLETA</p>,"CERVEZA ZULIA LATA 295 X 24 UND (SKU: CERV002) x6.0, $540.00","Cervezas y bebidas alcohólicas Ventas 20,5%, IVA 19% Venta"
264663,SO264835,2025-06-30 13:36:31,3524,21,134868.0,102454.0,32414.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-06-27 19:51:40,<p><br></p>,"SALERO LOBOS 125 GR X 10 UNID (SKU: DESP026) x10.0, $392.00 | SCORE GORILLA TRADICIONAL 473 ML X 24 UNID (SKU: BEBI060) x120.0, $599.45 | FLIPS CHOCOLATE 120 GR X 14 UND (SKU: SNAC003) x14.0, $950.00 | FLIPS DULCE LECHE 120 GR X 14 UND (SKU: SNAC006) x14.0, $950.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
264662,SO264834,2025-06-30 13:36:25,20964,52,4520.0,3240.0,1280.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 19:50:33,<p>BOLETA </p>,"CERVEZA ZULIA LATA 295 X 24 UND (SKU: CERV002) x6.0, $540.00","Cervezas y bebidas alcohólicas Ventas 20,5%, IVA 19% Venta"
264665,SO264837,2025-06-30 13:36:19,3471,52,225679.0,189646.0,36033.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-06-27 20:01:41,<p><br></p>,"DIABLITOS UNDERWOOD 115 GR X 12 UND (SKU: ENLA003) x24.0, $2515.00 | CARAMELO RICATO 400gr X 50 UN (SKU: GOLO006) x1.0, $2276.00 | BUBBALOO CEREZA 47 UNIDADES (SKU: GOLO022) x1.0, $3138.00 | CASABE LA CRIOLLA NATURAL 220 GR X 25 UND (SKU: SNAC002) x10.0, $2031.00 | YUCA CON SAL 70 gr X 20 UND (SKU: SNAC037) x10.0, $1253.00 | YUCA CON CREMA CEBOLLA 70 gr X 20 UND (SKU: SNAC039) x10.0, $1253.00 | HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x40.0, $1015.06 | FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x5.0, $1704.00 | FLIPS DULCE DE LECHE 220 GR X 24 UND (SKU: SNAC005) x3.0, $1704.00 | FLIPS CHOCOLATE 120 GR X 14 UND (SKU: SNAC003) x14.0, $950.00 | PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x1.0, $10968.00",IVA 19% Venta
264666,SO264838,2025-06-30 13:36:12,16122,47,24469.0,20562.0,3907.0,done,to invoice,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 20:01:51,<p><br></p>,"FLIPS CHOCOLATE 120 GR X 14 UND (SKU: SNAC003) x14.0, $998.00 | BUBBALOO CEREZA 47 UNIDADES (SKU: GOLO022) x1.0, $3295.00 | BUBBALOO FRESA 47 UNIDADES (SKU: GOLO023) x1.0, $3295.00",IVA 19% Venta
264667,SO264839,2025-06-30 13:36:06,3471,52,4520.0,3240.0,1280.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-06-27 20:02:22,<p>BOLETA</p>,"CERVEZA ZULIA LATA 295 X 24 UND (SKU: CERV002) x6.0, $540.00","Cervezas y bebidas alcohólicas Ventas 20,5%, IVA 19% Venta"
264668,SO264840,2025-06-30 13:35:59,17658,48,155407.0,118340.0,37067.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-06-27 20:08:46,<p><br></p>,"JUGO DURAZNO 330 ML X 24 DEL MONTE (SKU: BEBI043) x6.0, $605.00 | JUGO MANZANA 330 ML X 24 DEL MONTE (SKU: BEBI044) x6.0, $605.00 | JUGO PERA 330 ML X 24 DEL MONTE (SKU: BEBI045) x6.0, $605.00 | JUGO PIÑA 330 ML X 24 DEL MONTE (SKU: BEBI056) x6.0, $605.00 | TÉ FRIO DURAZNO DEL MONTE 460 ml X 24 (SKU: BEBI050) x6.0, $627.00 | TÉ FRIO LIMON DEL MONTE 460 ml X 24 (SKU: BEBI051) x6.0, $627.00 | SCORE GORILLA TRADICIONAL 473 ML X 24 UNID (SKU: BEBI060) x48.0, $631.00 | FRESS KOLITA 355 ML X 24 UND (SKU: BEBI001) x12.0, $884.00 | SAL DE MAR LOBOS 800 GR X 12 UNID (SKU: DESP025) x0.0, $1293.00 | FLIPS CHOCOLATE 120 GR X 14 UND (SKU: SNAC003) x14.0, $950.00 | FLIPS DULCE LECHE 120 GR X 14 UND (SKU: SNAC006) x14.0, $950.00 | MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x24.0, $753.00 | MAYO KRAFT DELI 90 GR X 18 UNID (SKU: SALS044) x18.0, $596.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
264669,SO264841,2025-06-30 13:35:25,21599,10,132339.0,111209.0,21130.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 20:09:55,<p><br></p>,"DIABLITOS UNDERWOOD 115 GR X 12 UND (SKU: ENLA003) x6.0, $2515.00 | CAFE PEÑON 200 gr X 20 UND (SKU: CAFE005) x10.0, $3267.00 | SAL FINA LOBOS 1 KG X 10 UNID (SKU: DESP023) x10.0, $434.00 | BUBBALOO FRESA 47 UNIDADES (SKU: GOLO023) x1.0, $3138.00 | CASABE LA CRIOLLA NATURAL 220 GR X 25 UND (SKU: SNAC002) x5.0, $2031.00 | ACEITE DE OLIVA EXTRA VIRGEN 500 ML X 12 (SKU: DESP022) x6.0, $3100.00 | GALLETA MARILU CHOCOLATE 1 PAQ X 216 GR ( 24 DISPLAY ) (SKU: GALL006) x6.0, $2268.00 | GALLETA MARILU VAINILLA 1PAQ X 216 GR ( 24 DISPLAY ) (SKU: GALL007) x6.0, $2268.00",IVA 19% Venta
264709,SO264881,2025-06-30 13:35:18,17396,51,59555.0,50046.0,9509.0,draft,no,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-06-30 13:45:02,<p><br></p>,"TÉ RENDIDORA 12 X 20 BOLSITAS (CAJA) (SKU: TEHB001) x12.0, $497.80 | CAFE SELLO ROJO 212 gr X 20 UND (SKU: CAFE009) x10.0, $3770.00 | SALSA QUESO FRITZ 145gr x 12 UNID (SKU: SALS046) x6.0, $1062.00",IVA 19% Venta
264670,SO264842,2025-06-30 13:35:12,3099,47,43688.0,34480.0,9208.0,done,to invoice,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 20:23:15,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1076.00 | CERVEZA ZULIA LATA 295 X 24 UND (SKU: CERV002) x24.0, $540.00","Cervezas y bebidas alcohólicas Ventas 20,5%, IVA 19% Venta"
264671,SO264843,2025-06-30 13:34:56,3524,48,125779.0,104794.0,20985.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-06-27 20:33:55,<p><br></p>,"LIVEAN NARANJA 7 GR X 10 (10 DISPLAY) (SKU: BPOL012) x1.0, $1305.00 | LIVEAN DURAZNO 7 GR X 10 (10 DISPLAY) (SKU: BPOL014) x1.0, $1305.00 | LIVEAN BERRIES 7 GR X 10 (10 DISPLAY) (SKU: BPOL015) x0.0, $1107.00 | ACEITE DE OLIVA EXTRA VIRGEN 500 ML X 12 (SKU: DESP022) x12.0, $3100.00 | CASABE LA CRIOLLA NATURAL 220 GR X 25 UND (SKU: SNAC002) x10.0, $2031.00 | HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1025.00 | ENDULZANTE ALUSWEET ALULOSA 180 ML X 18 UNID (SKU: DESP010) x3.0, $2106.00 | ENDULZANTE ALUSWEET TAGATOSA 180 ML X 18 UNID (SKU: DESP011) x3.0, $2223.00 | ENDULZANTE ALUSWEET STEVIA 270 ML X 18 UNID (SKU: DESP012) x3.0, $2223.00 | MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x6.0, $753.00","Agua Mineral y Bebidas analcohólicas 10%, Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
264672,SO264844,2025-06-30 13:34:13,11049,47,215173.0,180818.0,34355.0,done,to invoice,"[37, '5-FORANEO (CLP)']","[2, '5 DIAS CREDITO']",2025-06-27 20:34:11,<p><br></p>,"BOCADILLO GUAYABA BOMBONERA 100 UNIDADES X 6 (SKU: GOLO001) x6.0, $10014.30 | BOCADILLO TRICOLOR BOMBONERA 50 UNIDADES X 6 (SKU: GOLO016) x3.0, $17485.00 | BOCADILLO GUAYABA BOMBONERA 50 BIJAO UNIDADES X 6 (SKU: GOLO020) x3.0, $12195.00 | DIABLITOS UNDERWOOD 115 GR X 12 UND (SKU: ENLA003) x12.0, $2641.00",IVA 19% Venta
264676,SO264848,2025-06-30 13:34:07,13990,47,52329.0,43974.0,8355.0,done,to invoice,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 20:56:09,<p><br></p>,"FLIPS CHOCOLATE 120 GR X 14 UND (SKU: SNAC003) x14.0, $998.00 | FLIPS DULCE LECHE 120 GR X 14 UND (SKU: SNAC006) x14.0, $998.00 | PLATANO CON SAL 85gr X 20 UND (SKU: SNAC009) x10.0, $1603.00",IVA 19% Venta
264674,SO264846,2025-06-30 13:34:01,10917,10,57915.0,48668.0,9247.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 20:42:59,<p><br></p>,"CAFE SELLO ROJO 212 gr X 20 UND (SKU: CAFE009) x10.0, $3770.00 | PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x1.0, $10968.00",IVA 19% Venta
264675,SO264847,2025-06-30 13:33:55,19715,21,107217.0,90098.0,17119.0,done,to invoice,"[35, '3-GENERAL (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-27 20:51:41,<p><br></p>,"DIABLITOS UNDERWOOD 115 GR X 12 UND (SKU: ENLA003) x12.0, $2515.00 | CAFE SELLO ROJO 212 gr X 20 UND (SKU: CAFE009) x10.0, $3770.00 | DALVITO CHEDDAR 200 GR X 12 UND (SKU: UNTA003) x6.0, $2879.00 | HIERBITA MANZANILLA 12 X 20 BOLSITAS (CAJA) (SKU: TEHB014) x6.0, $824.00",IVA 19% Venta
